brain_volume,gray_matter_volume,white_matter_volume,csf_volume,mean_intensity,std_intensity,max_intensity,contrast,homogeneity,energy,area,entropy,skewness,kurtosis,total_neurons,neuron_density,occipital_lobe,hippocampus,temporal_lobe,thalamus,insular_lobe,frontal_lobe,lbp_4,lbp_9,SRE,LRE,GLN,RLN,RP,LGRE,HGRE,name,label
9387,3287,4221,8876,75.307861328125,86.7454537810258,251,216.69106791338584,0.4868570330888414,0.4026949068896602,6540,5.318747878950557,0.592479894937498,-1.274090217273925,6280,0.38330078125,51.802,100.7288,20.48642857142857,107.8536,158.0396,61.792142857142856,0.1734008788956664,0.0434570312473475,8689.25410286215,367648.0,774719.0,73643887.0,0.57086181640625,597.5006587349228,208966276.0,2_processed_2873.png,label_2
9633,3350,3880,9154,70.7760009765625,83.0931109251938,255,315.73179133858275,0.4614751320689362,0.384411097310145,5788,5.486246957057713,0.7151704498158041,-1.0374476011612903,5602,0.3419189453125,58.0992,90.284,25.36,92.6652,149.0008,62.915,0.1938476562381684,0.0413818359349742,9062.877929401608,346944.0,819616.0,80293610.0,0.5924072265625,657.7108302738975,191251271.0,2_processed_2874.png,label_2
9596,3812,3604,8968,68.5634765625,79.258660736734,249,275.6791338582678,0.4659037490012866,0.3879446645088387,6105,5.457011739533164,0.6725169226871145,-1.081078872419059,5668,0.345947265625,53.7688,84.3948,22.435,90.8108,148.2912,63.815714285714286,0.1820068359263912,0.0478515624970793,8987.939517024912,352352.0,790162.0,78912478.0,0.58837890625,632.80449378235,176881418.0,2_processed_2875.png,label_2
9536,3105,4613,8666,79.96563720703125,90.02385332965676,254,249.52399114173224,0.4768620060912952,0.3930579035358529,6874,5.392056552648093,0.5313299229892646,-1.351650215966197,6676,0.407470703125,57.288,107.67,24.67642857142857,111.4884,166.4668,64.59785714285714,0.1683959960834719,0.0443725585910417,8868.883807382752,361364.0,802824.0,76816122.0,0.5811767578125,610.344933919025,229464630.0,2_processed_2876.png,label_2
9631,3720,3758,8906,69.2587890625,79.08046544833824,253,253.3139763779528,0.4620959083705515,0.38687607046941,6177,5.462889764058144,0.6276107968352193,-1.1653560562059235,5808,0.3544921875,53.1184,89.2344,19.425714285714285,102.2696,139.1904,59.48642857142857,0.1727905273332037,0.0462646484346762,9043.9294693168,357414.0,771906.0,80058188.0,0.5899658203125,609.1756829946205,178605419.0,2_processed_2877.png,label_2
9371,3302,4114,8968,72.31268310546875,83.89420199976813,251,239.2934301181103,0.4878434910312903,0.4037515113776611,6310,5.292293307294724,0.6088941515182242,-1.2661440510886173,5966,0.3641357421875,53.6016,97.4368,16.625,101.8808,151.0948,57.230714285714285,0.1761474609267488,0.0447998046847656,8693.071693928807,382358.0,780298.0,73752148.0,0.5704345703125,595.991610009989,195488938.0,2_processed_2878.png,label_2
9536,3710,3980,8694,71.96954345703125,81.69522538807017,252,221.83230807086613,0.4685269455456605,0.3915345606109677,6358,5.426963497614412,0.601970617890579,-1.1985269206185638,6002,0.3663330078125,52.5844,91.4168,21.37,106.8708,149.4368,57.855,0.1826171874888539,0.0432739257786087,8985.928529708488,356950.0,785055.0,79023037.0,0.58673095703125,629.1719774978967,190060656.0,2_processed_2879.png,label_2
9827,3565,4430,8389,78.13970947265625,85.80515704718543,253,279.76033464566933,0.4529190255845352,0.3745814446964723,6924,5.549247834002558,0.5138801007167721,-1.3193046402850217,6550,0.3997802734375,57.8796,104.0548,25.665714285714287,102.3864,160.7688,64.75857142857143,0.1871948242073245,0.0454101562472283,9249.815785338036,345746.0,803855.0,83711919.0,0.60247802734375,617.2248804731674,215988441.0,2_processed_288.png,label_2
9511,3728,3567,9089,69.0118408203125,81.44191940731811,251,280.945250984252,0.4708945912748426,0.3945917599841689,5840,5.41901240206005,0.7248302348277298,-1.0104700258556856,5563,0.33953857421875,46.804,92.326,20.432142857142857,97.5756,142.588,60.36,0.1709594726458154,0.0457153320284597,8927.259510776374,361518.0,748079.0,77966473.0,0.58282470703125,601.0745485404344,182836199.0,2_processed_2880.png,label_2
9584,3289,4651,8444,80.2413330078125,88.48971231243299,253,230.8565452755906,0.4741145962905163,0.3906712285288792,7100,5.374741697785604,0.4699869975613596,-1.4254292707311695,6812,0.415771484375,58.034,104.6772,22.919285714285717,115.604,167.784,61.47071428571429,0.1714477538957856,0.0475463867158479,8925.796587360273,360688.0,813313.0,77904175.0,0.58331298828125,600.5264542939948,227637616.0,2_processed_2881.png,label_2
9722,3494,4555,8335,79.88958740234375,87.52564958306328,254,248.99028051181105,0.4596889240810408,0.3815991652096186,6956,5.502020836497364,0.496576121127764,-1.3565245693409378,6681,0.40777587890625,66.5856,97.834,30.07642857142857,104.2836,168.1952,68.55642857142857,0.1682739257709793,0.0456542968722134,9113.111335272151,349444.0,773419.0,81267471.0,0.59454345703125,599.5779373995349,225005059.0,2_processed_2882.png,label_2
9680,3755,3443,9186,66.78253173828125,78.14820911528452,253,306.20312500000006,0.4572674677785253,0.3824036165958159,5807,5.500905336362584,0.7274656889889101,-0.984880983236244,5372,0.327880859375,49.4056,86.96,24.35428571428572,96.782,133.7748,59.05642857142857,0.169311523427166,0.0496215820282213,9183.348658723262,352146.0,803286.0,82613406.0,0.59716796875,637.5182445818689,170488937.0,2_processed_2883.png,label_2
9566,3242,4403,8739,76.452880859375,86.63721449273415,254,252.61048228346456,0.4743797989877508,0.3918970459104623,6614,5.395486627654472,0.5525546779652345,-1.331173216127842,6362,0.3883056640625,55.894,101.8068,23.602857142857143,104.8496,159.2368,64.97928571428571,0.1731567382706813,0.0474243164033554,8926.718114837726,359158.0,798086.0,77978666.0,0.5830078125,599.5131616740713,213317197.0,2_processed_2884.png,label_2
9709,3868,3686,8830,69.929931640625,80.21563709870773,253,251.43331692913387,0.4614185759816911,0.3823400852714525,6087,5.509234347289156,0.6654108328671503,-1.0827331969333438,5710,0.3485107421875,48.1292,93.2084,22.327857142857145,98.9888,148.0816,62.57785714285714,0.1674804687397778,0.0484008789032958,9121.615850769533,365070.0,766298.0,81418340.0,0.5941162109375,606.753713688345,182099816.0,2_processed_2885.png,label_2
9630,3446,4457,8481,77.875,86.56686515956719,252,253.3976377952756,0.4657621597130494,0.386512577165212,6789,5.46906741374613,0.5285123685214067,-1.3263317231515463,6506,0.3970947265625,61.6384,99.7908,23.810714285714287,109.53,162.378,60.74928571428571,0.18530273436369,0.044677734372273,9037.48994356023,355528.0,775889.0,79821159.0,0.59051513671875,612.731178143407,216517246.0,2_processed_2886.png,label_2
9482,2887,4839,8658,82.160888671875,92.18213037111444,253,244.066313976378,0.4839313747687094,0.3966691485188562,6934,5.350070484135869,0.5075371609278423,-1.4037423887561318,6805,0.41534423828125,61.4112,108.0896,26.02,111.1452,169.1812,73.39428571428572,0.1753540038955472,0.0487670898407734,8783.148808912929,371848.0,802913.0,75221401.0,0.57696533203125,601.3646487028158,240838874.0,2_processed_2887.png,label_2
9401,3037,4130,9217,73.38336181640625,86.90958629780724,254,225.6797490157481,0.4875878379091086,0.401604497440984,6125,5.334841156776185,0.6651137439281983,-1.187196061094112,5990,0.3656005859375,55.5292,104.8936,16.53142857142857,105.5368,143.5816,56.044285714285714,0.1707763671770766,0.0474853515596017,8689.968069336504,371620.0,769151.0,73671659.0,0.57110595703125,601.2097959022108,206160557.0,2_processed_2888.png,label_2
9343,2816,4763,8805,81.3314208984375,92.55325891809512,250,238.4623523622048,0.4926923574007829,0.4050092742247896,6805,5.264071113061774,0.5286150250951992,-1.3954614719233145,6718,0.4100341796875,56.1288,109.6032,25.708571428571428,113.548,170.8336,67.48714285714286,0.1664428710835911,0.0476684570283405,8590.178930065505,376364.0,795421.0,71911537.0,0.56646728515625,599.7359850674234,239445247.0,2_processed_2889.png,label_2
9558,5030,2764,8590,63.4248046875,69.44335884627469,243,164.58316929133863,0.4758204763042468,0.3908172911024408,7081,5.259186533053485,0.4895467506139735,-1.353112520239327,5693,0.34747314453125,50.6612,78.5356,20.43,84.9356,136.608,50.64642857142857,0.1783447265516147,0.0424804687474072,8921.253880809083,367210.0,873527.0,77675833.0,0.58465576171875,619.4014788808322,141475020.0,2_processed_289.png,label_2
9701,3219,4687,8478,80.935302734375,89.34885141853081,253,271.1641240157481,0.4646598491333354,0.3824770388095613,6991,5.448747221532386,0.4881098497680756,-1.398044009339387,6791,0.41448974609375,61.3168,105.994,26.867142857142856,119.3068,164.9356,65.98714285714286,0.1684570312397182,0.052001953121826,9049.5036011373,354004.0,824273.0,80063015.0,0.59100341796875,617.4146861627551,231568841.0,2_processed_2890.png,label_2
8840,2309,5086,8989,84.35540771484375,98.53883903885696,254,211.9205216535433,0.5393751643533524,0.440708551914167,6807,4.914351910904505,0.5277501253037881,-1.4564110165192767,6807,0.41546630859375,56.2804,115.302,15.811428571428571,109.8336,204.2008,50.16357142857143,0.1461181640535816,0.0453491210909821,7874.543044205645,438404.0,779858.0,60227506.0,0.523681640625,509.1976218012138,259649638.0,2_processed_2891.png,label_2
9615,3934,3868,8582,72.00836181640625,79.33291201396293,251,224.55253444881893,0.4679775383080358,0.3870204535823006,6948,5.400996315449265,0.5041083334525962,-1.3498406991276422,6336,0.38671875,54.208,93.4284,21.99571428571429,101.5164,149.374,62.17,0.178649902332846,0.0453491210909821,9004.553846437735,354178.0,806323.0,79203129.0,0.58880615234375,617.7668079689345,183429153.0,2_processed_2892.png,label_2
9624,3215,4700,8469,80.1700439453125,88.34191370404311,251,264.79010826771656,0.4636627255938789,0.3878086660613392,7000,5.44964914721911,0.4894082492191172,-1.3850231974012015,6758,0.4124755859375,63.0656,105.2052,25.715714285714284,113.9168,163.936,64.595,0.1778564453016445,0.0456542968722134,9050.595038335005,358372.0,774175.0,80182737.0,0.58990478515625,598.5671703696986,227714330.0,2_processed_2893.png,label_2
9750,3663,3959,8762,72.443115234375,81.75851871387778,251,255.48179133858275,0.4588534544933793,0.3781310284312019,6449,5.5152634444187125,0.5933920732575387,-1.213791382122586,6079,0.37103271484375,56.0772,98.2916,25.452142857142857,98.492,144.454,63.72071428571429,0.1841430663950108,0.0466308593721538,9127.0599462123,345366.0,812214.0,81387874.0,0.5968017578125,638.6669292520546,191720478.0,2_processed_2894.png,label_2
9602,3564,4427,8393,78.07708740234375,85.08307120845409,249,242.2536909448819,0.4694345244136669,0.3885171040138325,7243,5.405940349004479,0.4660073507275704,-1.395061838014839,6843,0.41766357421875,59.9596,99.3096,26.48857142857143,103.7868,164.7816,68.47428571428571,0.1807861328014657,0.0461425781221836,8941.916090451869,354258.0,783327.0,78057777.0,0.58612060546875,604.2346663524112,212266293.0,2_processed_2895.png,label_2
9708,3281,4400,8703,76.10430908203125,85.10472378048192,252,297.2129675196851,0.4619035475161967,0.3819729317834379,6594,5.498170283014582,0.5456391781287,-1.3164620215392469,6332,0.386474609375,59.29,97.3104,25.06142857142857,102.3816,161.1968,61.27571428571429,0.1910400390508398,0.0444946289035342,9106.103023155623,350866.0,782030.0,81113100.0,0.59423828125,612.249273673116,208506114.0,2_processed_2896.png,label_2
9654,3357,4646,8381,81.09423828125,88.97446049357596,254,253.12696850393695,0.4666056782842889,0.3836156918504666,7056,5.453820603336893,0.4836680573262039,-1.3860244009869125,6851,0.41815185546875,67.1304,103.7812,29.112142857142857,102.466,172.2224,70.46142857142857,0.1739501953018829,0.0466918945284001,9008.378458460482,349370.0,826366.0,79241434.0,0.5902099609375,641.5557316722836,230291869.0,2_processed_2897.png,label_2
9641,3384,4671,8329,81.897216796875,88.59649911446681,252,239.2517224409449,0.4702991244267791,0.384693015538992,7499,5.406557954530144,0.4364549355705578,-1.4319256019647206,7185,0.43853759765625,61.9732,102.726,26.902857142857144,113.386,173.4532,66.43142857142857,0.173095703114435,0.045776367184706,8992.470354561743,349442.0,873069.0,78885921.0,0.59027099609375,646.1400865024848,230935083.0,2_processed_2898.png,label_2
9664,3021,4954,8409,83.44329833984375,90.88624096440827,254,235.03063484251967,0.4691920034421672,0.3846466169955203,7241,5.418217066648557,0.4418798202995185,-1.4558358009300152,7077,0.43194580078125,65.5464,105.9436,27.232857142857146,119.2072,170.072,71.12071428571429,0.1796874999890327,0.0493774414032362,9026.48014001495,353976.0,841831.0,79623513.0,0.59002685546875,617.3685104662886,242062424.0,2_processed_2899.png,label_2
9592,3274,4573,8537,79.82147216796875,88.86054638855957,253,247.53518700787407,0.468340606094744,0.3873945306506646,6927,5.433270470453065,0.519964334853986,-1.3452940938642368,6682,0.4078369140625,58.7996,105.0112,26.910714285714285,109.094,166.5884,68.18,0.1759033203017637,0.0462646484346762,8992.614597335185,351188.0,830653.0,78959737.0,0.58892822265625,646.8804496505594,227221965.0,2_processed_29.png,label_2
9730,3500,4526,8358,79.18572998046875,85.84009032731558,252,257.41264763779526,0.457892964689926,0.3799945567143648,7222,5.464627419324921,0.453241338673067,-1.410422266602576,6904,0.42138671875,57.0272,97.898,26.722857142857144,109.3176,167.5328,71.17928571428571,0.1694335937396585,0.0504150390594229,9133.951789472703,351952.0,826846.0,81588074.0,0.595947265625,624.6126857941825,217836788.0,2_processed_290.png,label_2
9703,3578,3696,9110,68.90130615234375,80.0439452253528,253,276.4200295275592,0.459556202034319,0.3810109790339334,5883,5.502654852082829,0.6919183601148676,-1.06666424525422,5570,0.3399658203125,52.6548,90.5076,23.860714285714284,96.6252,136.2064,67.13142857142857,0.1734619140519127,0.050659179684408,9147.127773589027,350756.0,812316.0,81883882.0,0.59619140625,641.0519713091863,178991909.0,2_processed_2900.png,label_2
9666,3559,4181,8644,73.5103759765625,82.45196438184507,253,258.6213090551181,0.4569976471695072,0.3829965556908615,6497,5.467963502269674,0.5603267177025132,-1.279716113578433,6175,0.37689208984375,60.8028,85.7548,19.992142857142856,110.1108,156.7028,58.02928571428571,0.1665039062398374,0.0496215820282213,9151.665115177748,348294.0,825615.0,82090445.0,0.59539794921875,644.6888816674558,197763978.0,2_processed_2901.png,label_2
9791,3160,4832,8392,81.1654052734375,88.37868646440523,252,263.4641978346457,0.4571736067993224,0.377814923582811,7098,5.503080587552262,0.4544886503191702,-1.4391068401373537,6863,0.41888427734375,62.1168,105.0352,29.37071428571429,112.9516,168.1512,67.775,0.1757812499892711,0.048217773434557,9187.61516144979,345252.0,816623.0,82593565.0,0.59906005859375,603.3829611377681,230295810.0,2_processed_2902.png,label_2
8852,2862,4040,9482,71.32421875,88.57099497992218,252,268.4872047244095,0.5209668656729656,0.4386811090907053,5649,5.0640859681232895,0.7588949455806836,-1.0668859617775754,5602,0.3419189453125,49.9884,101.9608,12.070714285714285,101.1516,157.5612,46.36357142857143,0.155761718740493,0.0463256835909225,8126.374520923356,447396.0,660554.0,64503394.0,0.53369140625,524.7477827001969,204106771.0,2_processed_2903.png,label_2
9605,3657,3754,8973,69.756103515625,81.39261349229714,253,266.7629183070866,0.4611027196047071,0.3872058709868627,5820,5.491513932748823,0.707148948830013,-1.0262441033510823,5555,0.33905029296875,53.1524,94.4104,24.33,97.764,139.1332,54.49428571428572,0.1806030273327268,0.0496826171844676,9073.963597875116,357204.0,762938.0,80612426.0,0.591064453125,627.680942106146,185082178.0,2_processed_2904.png,label_2
9673,3731,3185,9468,63.41070556640625,76.72820690275475,253,295.4215059055118,0.4625878061352472,0.3829663251896236,5223,5.492575606438046,0.8502922865602893,-0.7366562278608417,4905,0.29937744140625,46.0088,83.5224,20.577857142857145,94.9496,128.3712,50.93857142857143,0.1919555663945339,0.0456542968722134,9071.751547111957,350026.0,809529.0,80381395.0,0.59356689453125,639.7541097593627,158686504.0,2_processed_2905.png,label_2
9247,2707,4969,8708,82.520751953125,93.1356042568788,254,225.05056594488187,0.4956179989435265,0.4100477942608542,7060,5.175309142688849,0.4833354478800037,-1.460958173817778,6936,0.42333984375,56.798,109.9076,22.22,110.232,186.0636,58.90785714285714,0.1810302734264507,0.0449829101535044,8573.565342395494,376310.0,860856.0,71667910.0,0.56396484375,625.0913102081015,244708490.0,2_processed_2906.png,label_2
9327,2750,4390,9244,73.59552001953125,87.27221135030751,254,281.47465551181097,0.4868149485678122,0.4066995479175379,6057,5.3026396072728526,0.6501579618102092,-1.2323781346717382,5922,0.3614501953125,56.6944,105.1776,17.216428571428573,100.9948,142.7372,62.70785714285714,0.1712036132708005,0.0437622070285789,8651.351627321974,374962.0,740797.0,73211603.0,0.56683349609375,591.7251901764471,209650067.0,2_processed_2907.png,label_2
9729,3112,4576,8696,76.8848876953125,86.29389766125628,252,286.9740403543307,0.4570747450515509,0.3802218693548277,6500,5.514720314526381,0.5534981776536977,-1.3112133015323078,6291,0.38397216796875,57.7296,99.5964,26.251428571428573,107.77,155.5448,65.28571428571429,0.1952514648318327,0.0426025390598997,9175.44444295485,347322.0,805187.0,82375147.0,0.59808349609375,626.0855226151396,214695796.0,2_processed_2908.png,label_2
9742,3292,4612,8480,79.52276611328125,87.5225520282631,254,284.97625492125974,0.4565156575046765,0.377865285588816,6931,5.493990072319822,0.4937917297625974,-1.3772426888885754,6708,0.409423828125,64.7968,96.7524,28.50857142857143,108.7524,165.0472,73.27642857142857,0.1656494140523895,0.0514526367156095,9217.175721078158,345518.0,866913.0,83109089.0,0.60064697265625,658.6900026394318,224719407.0,2_processed_2909.png,label_2
9506,3235,3873,9276,70.5159912109375,83.53801581362852,254,268.27189960629926,0.478783238871812,0.3936268966900532,6029,5.381731536852172,0.6922304334615166,-1.1218228755116255,5762,0.3516845703125,51.4996,96.7716,22.704285714285717,101.7432,136.1148,59.46928571428571,0.1734008788956664,0.0482788085908032,8840.560126442617,358432.0,813333.0,76268461.0,0.58038330078125,633.797338207481,191375358.0,2_processed_291.png,label_2
8829,2735,4640,9009,78.43890380859375,92.31862392236714,253,208.9815452755906,0.52138653497526,0.4406405064569654,6666,5.014518553227635,0.5710824727687075,-1.3630732339519038,6528,0.3984375,53.9872,109.5988,11.8,100.08,185.6196,52.89857142857143,0.1611328124901652,0.0394897460913397,8112.306116936561,477106.0,673838.0,64344020.0,0.531982421875,514.7359502043912,233278318.0,2_processed_2910.png,label_2
9311,2787,4875,8722,82.2506103515625,93.15349782666412,253,238.57554133858267,0.5026260261657347,0.4087256636898966,6951,5.212807601379201,0.5025656470794231,-1.439471601688128,6846,0.4178466796875,55.7444,116.8352,21.985,110.4856,178.7892,59.809285714285714,0.1640624999899864,0.0502929687469303,8469.558050635942,387326.0,792511.0,69813213.0,0.56011962890625,573.2498164741207,242106086.0,2_processed_2911.png,label_2
9399,3543,4055,8786,72.69647216796875,83.92140355629837,254,229.2487696850394,0.4813148325486747,0.40142657447994,6264,5.3624744166337575,0.6238258722798854,-1.1899942652595557,6000,0.3662109375,48.2788,99.0552,19.98357142857143,103.2748,154.5648,58.48642857142857,0.1790161132703237,0.0414428710912205,8735.927755785822,362924.0,755416.0,74556828.0,0.5733642578125,608.3354457523142,196530115.0,2_processed_2912.png,label_2
9751,3351,4770,8263,82.10858154296875,88.46308424981537,254,212.8679872047244,0.4626534183371636,0.3786890737233002,7393,5.467442344114412,0.4291489808336541,-1.4407182625152235,7167,0.43743896484375,67.356,98.0932,25.55785714285714,111.396,174.0156,70.65642857142858,0.1745605468643456,0.0461425781221836,9129.997017599571,342846.0,845697.0,81427123.0,0.59722900390625,630.0821069535459,232534998.0,2_processed_2913.png,label_2
9767,3652,4172,8560,75.98565673828125,84.49643158165061,254,292.613188976378,0.4529279422703879,0.376732192029069,6794,5.515102839317942,0.5551930892954308,-1.2550295042290305,6401,0.39068603515625,57.3096,99.4728,28.560714285714287,102.9524,154.6156,67.49071428571429,0.1708984374895691,0.0462036132784299,9239.304904987372,343904.0,846973.0,83584771.0,0.60174560546875,650.2722863630438,206985890.0,2_processed_2914.png,label_2
9640,3813,3975,8596,73.6729736328125,82.21578566281296,251,208.48806594488195,0.4679356578515869,0.3853022365847226,6636,5.439639927363866,0.5535822267346975,-1.270460427495022,6261,0.38214111328125,61.0932,89.1724,27.985714285714284,101.606,154.252,63.636428571428574,0.1763916015517339,0.0460205078096911,8997.40187180374,350148.0,821504.0,79032974.0,0.5897216796875,633.52094179751,194751987.0,2_processed_2915.png,label_2
9445,3295,4264,8825,76.7020263671875,87.76772980605058,254,247.37253937007875,0.4795072683356968,0.3990455523339392,6656,5.3802948922983305,0.5893231047730069,-1.2560026230476953,6411,0.39129638671875,56.9796,100.4416,23.332857142857144,116.9496,150.7224,60.112857142857145,0.1734008788956664,0.0462036132784299,8785.105040502365,363036.0,735941.0,75380773.0,0.57586669921875,590.3052086016961,216033148.0,2_processed_2916.png,label_2
9746,3433,4715,8236,81.1151123046875,87.46036033550676,251,240.79502952755908,0.4593272618586121,0.3788202522708668,7324,5.476750110123563,0.4407841659477121,-1.416484873933149,6963,0.42498779296875,61.2192,105.2324,26.970714285714287,112.6684,165.594,73.29428571428572,0.1774902343641668,0.0458374023409523,9147.218898234118,347218.0,854785.0,81779231.0,0.59735107421875,637.8663143732975,227377330.0,2_processed_2917.png,label_2
9705,3656,3930,8798,71.7066650390625,80.79977129617852,254,290.1363188976378,0.4545796389777852,0.3811481718630657,6416,5.502321396858987,0.587423948259507,-1.225004011641324,6044,0.368896484375,44.4088,91.6648,26.92642857142857,99.078,154.9128,65.04428571428572,0.1702270507708601,0.0463867187471687,9200.16534507537,349542.0,804083.0,82981237.0,0.59771728515625,631.9486005083916,187805064.0,2_processed_2918.png,label_2
9817,3416,4343,8625,75.393798828125,83.9599612807451,255,272.38644192913387,0.4577425563332602,0.3754577334376694,6520,5.544137998139954,0.5510912094139866,-1.2857174697111329,6271,0.38275146484375,57.8584,97.1608,26.485,99.6444,154.706,69.24857142857142,0.1868896484260931,0.0456542968722134,9189.365826824847,345654.0,801980.0,82583656.0,0.599609375,617.7508771031637,203678910.0,2_processed_2919.png,label_2
9299,2930,4354,9100,76.47149658203125,89.87136962991454,252,238.0522883858268,0.497645146234525,0.408486546173964,6378,5.25058767509274,0.6272300516199086,-1.256327864044228,6254,0.3817138671875,54.2916,111.9136,20.63,108.1936,152.9276,56.90642857142857,0.1690063476459346,0.0470581054658778,8500.689400533605,372954.0,783544.0,70368462.0,0.5616455078125,588.3209790431753,219407871.0,2_processed_292.png,label_2
9313,3004,4086,9294,72.698486328125,86.45038589469459,253,252.3473179133859,0.4931349241549758,0.4061210447047802,6160,5.287976564420215,0.675461317555394,-1.1681587678536636,5957,0.36358642578125,54.024,104.2048,22.841428571428573,102.5672,143.92,52.74142857142857,0.17907714842657,0.0468749999971389,8551.373414766424,380320.0,768383.0,71212401.0,0.56451416015625,613.8186841410554,201321094.0,2_processed_2920.png,label_2
9697,3901,4129,8354,75.8487548828125,82.01622154546145,247,230.02399114173232,0.4635172845277946,0.3823041162901676,7372,5.413243557626774,0.4485739057329789,-1.4004328388887195,6838,0.4173583984375,55.8704,94.2604,25.22571428571429,104.2684,161.5556,65.82071428571429,0.173095703114435,0.0513916015593633,9092.504949408369,350158.0,843774.0,80833338.0,0.59375,620.9231086042581,199089328.0,2_processed_2921.png,label_2
9618,3266,4695,8423,80.92236328125,88.22746537980443,253,260.32910925196853,0.4637533635012819,0.3861039735319571,7305,5.429549354640314,0.4526244980890157,-1.424217519898335,7047,0.43011474609375,54.818,101.6296,26.26428571428572,112.8824,171.8448,71.35357142857143,0.1775512695204131,0.0468749999971389,9074.753100336797,351856.0,845344.0,80499932.0,0.59228515625,643.5915762446778,228995703.0,2_processed_2922.png,label_2
9628,3304,4325,8755,76.85882568359375,87.34396888382616,253,277.78223425196853,0.4641469291502644,0.3872481664922144,6541,5.479273030332823,0.5896898919085831,-1.2500308425968476,6303,0.38470458984375,56.224,103.9624,24.85071428571429,113.3072,152.6148,61.285,0.1776733398329056,0.0485839843720346,9071.39596141419,356486.0,762118.0,80576352.0,0.59033203125,603.1542124478352,216850758.0,2_processed_2923.png,label_2
9615,3268,4797,8319,82.1002197265625,89.42497832260624,251,220.98474409448815,0.4696459032993574,0.3865930694855031,7200,5.409036387913699,0.4533018356409168,-1.4274635499437387,6955,0.42449951171875,66.3272,100.3156,29.53,111.9696,174.1892,67.675,0.1765136718642264,0.0468749999971389,9005.072318632507,353676.0,846580.0,79163806.0,0.589599609375,637.0640949400415,234423307.0,2_processed_2924.png,label_2
9630,3082,4963,8339,82.87237548828125,89.6379688662806,255,222.58710629921265,0.4684720677986693,0.3871872235342052,7372,5.42006349531855,0.4173557214929856,-1.473735533075559,7149,0.43634033203125,60.5756,105.0772,27.78,115.33,176.8672,67.79785714285714,0.1834716796763017,0.0425415039036534,9003.890767123095,354254.0,794374.0,79298962.0,0.5882568359375,602.3098111747457,238889514.0,2_processed_2925.png,label_2
9490,3198,4427,8759,76.99908447265625,86.86231324092257,252,261.13754921259846,0.4826733730489267,0.3974167163191277,6876,5.341686755500794,0.5257855694489155,-1.3705107129914842,6607,0.40325927734375,56.8948,104.4104,22.480714285714285,107.6832,155.9644,61.66214285714285,0.1726684570207111,0.0463867187471687,8762.683203395138,364708.0,777789.0,74953251.0,0.57537841796875,578.4354721075625,213999868.0,2_processed_2926.png,label_2
9417,5792,2013,8579,58.71331787109375,63.5970047030882,237,122.93147145669296,0.4894247351834776,0.3987983273046333,7501,5.090392003092923,0.4450214801051838,-1.3961068806245258,5198,0.3172607421875,47.6744,70.4136,21.334285714285716,83.2588,122.594,50.652142857142856,0.1687622070209495,0.045104980465997,8727.768070198696,361118.0,934173.0,74252733.0,0.57440185546875,622.3098857638548,119213519.0,2_processed_2927.png,label_2
9600,3022,4726,8636,80.57916259765625,90.74763030051052,254,258.98499015748024,0.4665474258638495,0.3877737337463907,6654,5.43952247580413,0.5395341156548001,-1.3493514875639836,6555,0.40008544921875,62.3376,98.6792,25.36,119.9304,166.378,66.33,0.1728515624894499,0.0490722656220048,9036.61822673922,356888.0,817648.0,79862400.0,0.5894775390625,631.5462539371536,235261875.0,2_processed_2928.png,label_2
9628,3421,4666,8297,81.1905517578125,87.71726412945014,250,253.70201771653552,0.4612293221628932,0.3858607818311012,7381,5.4421440942221775,0.4392914030063986,-1.4230748103390347,7094,0.4329833984375,61.2544,100.3988,30.880714285714287,110.5636,171.4528,75.25285714285714,0.1701660156146139,0.0458984374971985,9112.27819748983,351812.0,815369.0,81310665.0,0.59320068359375,625.48058078448,228610979.0,2_processed_2929.png,label_2
8884,2709,4462,9213,76.0118408203125,91.51568559216692,252,212.93442421259843,0.5161412440114286,0.4364540913911365,6083,5.078943140130576,0.653283209393963,-1.2519056682223222,6039,0.36859130859375,47.4404,110.9484,12.552142857142858,101.2888,176.0024,52.64071428571429,0.1687011718647033,0.041992187497437,8168.225251329483,465554.0,675937.0,65136427.0,0.53680419921875,530.808590590165,223525961.0,2_processed_293.png,label_2
9658,3727,3441,9216,66.14947509765625,77.59759123514056,254,281.41941437007875,0.4580104046174896,0.383673358005741,5722,5.4872464587893806,0.7347163422528671,-0.9721139241576702,5307,0.32391357421875,48.886,87.4732,17.564285714285713,100.182,131.1468,54.11214285714286,0.1782226562391221,0.0496215820282213,9144.256478667976,352904.0,796013.0,81919253.0,0.59490966796875,634.6124044731349,167952654.0,2_processed_2930.png,label_2
9214,2838,4555,8991,78.67352294921875,91.78508390837447,253,227.13533464566936,0.5022067204636238,0.4128290982407416,6532,5.196948387361871,0.593232402328486,-1.3179091134796688,6431,0.39251708984375,54.5904,111.52,19.33642857142857,110.3344,164.618,61.29071428571429,0.1670532226460538,0.0472412109346166,8482.040515939547,380572.0,808433.0,70046829.0,0.55926513671875,598.2860487933968,229938895.0,2_processed_2931.png,label_2
